job_title,company,experience,min exp,max exp,salary,base salary,max salary,location,jobListed(days ago),postedIn,rating,reviews count,details,salary_available,avg_salary,city,skills_list
Data Analyst,NEXTWAVE MULTIMEDIA (P) LTD.,2-7 Yrs,2.0,7.0,Not Disclosed,0.0,0.0,Chennai,3.0,Naukri,4.0,16.0,"Analytical skills, hive, Data analysis",No,0.0,Chennai,"['Analytical Skills', 'Hive', 'Data Analysis']"
Data Analyst / Business Intelligence,Monrow Shoes,2-4 Yrs,2.0,4.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,9.0,Naukri,4.7,7.0,"Data Analyst, Business intelligence",No,0.0,Bengaluru,"['Data Analyst', 'Business Intelligence']"
Urgent Hiring Data  Analyst   Night Shift (7PM- 4AM)Noida 63,Emonics,4-9 Yrs,4.0,9.0,Not Disclosed,0.0,0.0,Noida,20.0,Naukri,3.9,88.0,"Advanced Analytics, Pandas, Data Analysis",No,0.0,Noida,"['Advanced Analytics', 'Pandas', 'Data Analysis']"
Data Analyst - Marketing,NEC SOFTWARE SOLUTIONS (INDIA) PRIVATE LIMITED,5-8 Yrs,5.0,8.0,Not Disclosed,0.0,0.0,Mumbai,23.0,Naukri,3.9,134.0,"R, BI, Data Analysis",No,0.0,Mumbai,"['R', 'Bi', 'Data Analysis']"
Data Analyst,Wellthy Therapeutics Pvt Ltd.,1-3 Yrs,1.0,3.0,Not Disclosed,0.0,0.0,Remote,30.0,Naukri,3.8,43.0,"Analytics, Data analysis, SQL",No,0.0,Remote,"['Analytics', 'Data Analysis', 'Sql']"
Data Analyst,Capillary Technologies India Pvt. Ltd.,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,30.0,Naukri,3.5,173.0,"Automation, Python, Data analysis",No,0.0,Bengaluru,"['Automation', 'Python', 'Data Analysis']"
Data Analyst ( Hindi),Refex Group,0-1 Yrs,0.0,1.0,Not Disclosed,0.0,0.0,Chennai,11.0,Naukri,4.4,11.0,"ERP, Data Analyst, data review",No,0.0,Chennai,"['Erp', 'Data Analyst', 'Data Review']"
NITS Solutions - Data Analyst - R/Python/SQL (2-4 yrs),NITS Solutions,2-4 Yrs,2.0,4.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,25.0,hirist,3.3,47.0,"Data Analyst, SQL, Python",No,0.0,Gurugram,"['Data Analyst', 'Sql', 'Python']"
EMOB Data Analyst,VOLVO ASSET FINANCE INDIA PRIVATE LIMITED,1-4 Yrs,1.0,4.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,10.0,Naukri,4.0,20.0,"Usage, Focus, Construction equipment",No,0.0,Bengaluru,"['Usage', 'Focus', 'Construction Equipment']"
Hiring Data Analyst,Ericson Insurance TPA,3-8 Yrs,3.0,8.0,₹ 4 - 5L/yr,400000.0,500000.0,Mumbai,13.0,Naukri,3.8,58.0,"excel, python, advanced excel",Yes,450000.0,Mumbai,"['Excel', 'Python', 'Advanced Excel']"
Data Analyst - Senior,M/s. orange business services,2-6 Yrs,2.0,6.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,90.0,Naukri,4.3,1200.0,"Computer science, Automation, Business analytics",No,0.0,Gurugram,"['Computer Science', 'Automation', 'Business Analytics']"
Data Analyst Trainer,Btree Systems (opc),0-1 Yrs,0.0,1.0,₹ 1.5 - 2.5L/yr,150000.0,250000.0,Chennai,27.0,Naukri,4.9,9.0,"Excel, Power Bi, Tableau",Yes,200000.0,Chennai,"['Excel', 'Power Bi', 'Tableau']"
Dispute Analyst,Vinculum Solutions,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,"Gandhinagar, Ahmedabad",27.0,Naukri,3.1,146.0,"Payment Reconciliation, Excel, Dispute Resolution",No,0.0,Gandhinagar,"['Payment Reconciliation', 'Excel', 'Dispute Resolution']"
Jr Data Analyst,Synergy Connect Data Innovations,1-2 Yrs,1.0,2.0,Not Disclosed,0.0,0.0,Mumbai,13.0,Naukri,4.7,7.0,"Data Analysis, Data Cleansing, Data Visualization",No,0.0,Mumbai,"['Data Analysis', 'Data Cleansing', 'Data Visualization']"
Data Analyst,Jibe Development Services,2-5 Yrs,2.0,5.0,₹ 2.4 - 2L/yr (AmbitionBox estimate),240000.0,200000.0,"Chennai, Navi Mumbai",25.0,Naukri,3.2,54.0,"4th Engineer, QC, Maritime",Yes,220000.0,Chennai,"['4Th Engineer', 'Qc', 'Maritime']"
Supply Chain Data Analyst,EMERSON INNOVATION CENTER,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,Pune,180.0,Naukri,4.2,391.0,"Supply chain, SAP, ERP",No,0.0,Pune,"['Supply Chain', 'Sap', 'Erp']"
Procurement Analyst & Admin For UK Clients,Unipath Solutions,3-7 Yrs,3.0,7.0,₹ 4 - 6L/yr,400000.0,600000.0,Ahmedabad,18.0,Naukri,4.2,23.0,"Pivot Table, administrator, procurement",Yes,500000.0,Ahmedabad,"['Pivot Table', 'Administrator', 'Procurement']"
Database Analyst - iAM (5-30 yrs),Careator Technologies Pvt Ltd,5-30 Yrs,5.0,30.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,30.0,hirist,4.5,15.0,"iAM, Database Apps, Data Analyst",No,0.0,Bengaluru,"['Iam', 'Database Apps', 'Data Analyst']"
EY - Data Analyst - SQL/Python (2-5 yrs),Ernst & Young,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,Mumbai,60.0,hirist,3.6,9000.0,"SQL, Python, Data Analytics",No,0.0,Mumbai,"['Sql', 'Python', 'Data Analytics']"
ADAS Data Analyst_Engineer,Renault India Pvt Ltd,5-6 Yrs,5.0,6.0,Not Disclosed,0.0,0.0,Chennai,60.0,Naukri,4.3,465.0,"microsoft, big data, Power point presentation",No,0.0,Chennai,"['Microsoft', 'Big Data', 'Power Point Presentation']"
TBO - Senior Data Analyst (12-22 yrs),TBO.COM,12-22 Yrs,12.0,22.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,2.0,iimjobs,3.8,14.0,"Data Analytics, Analytics",No,0.0,Gurugram,"['Data Analytics', 'Analytics']"
Lead Data Analyst,Arting Digital,4-7 Yrs,4.0,7.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,30.0,Naukri,4.8,27.0,"Data analysis, Business intelligence, Analytical",No,0.0,Bengaluru,"['Data Analysis', 'Business Intelligence', 'Analytical']"
Data Analyst,OneMagnify,5-10 Yrs,5.0,10.0,₹ 14.7 - 15L/yr (AmbitionBox estimate),1470000.0,1500000.0,Chennai,11.0,Naukri,4.0,17.0,"customer analytics, data analysis, data manipulation",Yes,1485000.0,Chennai,"['Customer Analytics', 'Data Analysis', 'Data Manipulation']"
Better - Senior Data Analyst (3-7 yrs),BMTG Advisors India Private Limited,3-7 Yrs,3.0,7.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,30.0,iimjobs,3.0,725.0,"Data Analytics, Analytics, Python",No,0.0,Gurugram,"['Data Analytics', 'Analytics', 'Python']"
PhysicsWallah - Regional Analyst - Python/Data Visualization (2-3 yrs),PhysicsWallah,2-3 Yrs,2.0,3.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,60.0,hirist,3.8,1200.0,"Python, Data Visualization, Data Analytics",No,0.0,Bengaluru,"['Python', 'Data Visualization', 'Data Analytics']"
Data Analyst,ADA TECH SOLUTIONS PRIVATE LIMITED,3-5 Yrs,3.0,5.0,₹ 0.5 - 0.7L/yr,50000.0,70000.0,Nashik,30.0,Naukri,3.3,47.0,business needs/requirements and recommend solutions.,Yes,60000.0,Nashik,['Business Needs/Requirements And Recommend Solutions.']
Data Quality Analyst,Bigtapp Analytics,3-6 Yrs,3.0,6.0,Not Disclosed,0.0,0.0,Chennai,9.0,Naukri,4.3,7.0,"Root Cause Analysis, Data analyst, AI/ML Testing",No,0.0,Chennai,"['Root Cause Analysis', 'Data Analyst', 'Ai/Ml Testing']"
Data Analyst,S&P Capital IQ (India) Pvt. Ltd,Not Specified,0.0,0.0,Not Disclosed,0.0,0.0,Not Specified,210.0,First Naukri,4.2,2200.0,Not Specified,No,0.0,Not Specified,[]
Data Analyst/ Content Management,S&P Capital IQ (India) Pvt. Ltd,0-1 Yrs,0.0,1.0,Not Disclosed,0.0,0.0,Ahmedabad,330.0,First Naukri,4.2,2200.0,"Content Management, Data Analysis",No,0.0,Ahmedabad,"['Content Management', 'Data Analysis']"
Data Analyst_Ahmedabad,S&P Capital IQ (India) Pvt. Ltd,0-1 Yrs,0.0,1.0,Not Disclosed,0.0,0.0,Ahmedabad,330.0,First Naukri,4.2,2200.0,Data Analysis,No,0.0,Ahmedabad,['Data Analysis']
Data Analyst,S&P Capital IQ (India) Pvt. Ltd,Not Specified,0.0,0.0,Not Disclosed,0.0,0.0,Not Specified,365.0,First Naukri,4.2,2200.0,Not Specified,No,0.0,Not Specified,[]
Data Analyst - Apprentice,S&P Capital IQ (India) Pvt. Ltd,Not Specified,0.0,0.0,Not Disclosed,0.0,0.0,Not Specified,365.0,First Naukri,4.2,2200.0,Not Specified,No,0.0,Not Specified,[]
Technical Lead,Chubb,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,"Nizamabad, Warangal, Hyderabad / Secunderabad",60.0,Naukri,3.8,128.0,"SQL queries, Data analysis, Analytical",No,0.0,Nizamabad,"['Sql Queries', 'Data Analysis', 'Analytical']"
Senior Software Engineer,Chubb,4-8 Yrs,4.0,8.0,₹ 13.5 - 20L/yr (AmbitionBox estimate),1350000.0,2000000.0,"Nizamabad, Warangal, Hyderabad / Secunderabad",60.0,Naukri,3.8,128.0,"SQL queries, Data analysis, Analytical",Yes,1675000.0,Nizamabad,"['Sql Queries', 'Data Analysis', 'Analytical']"
Data Analyst (4-10 yrs),Quess Corp Ltd,Not Specified,0.0,0.0,Not Disclosed,0.0,0.0,Not Specified,60.0,iimjobs,4.0,5800.0,Not Specified,No,0.0,Not Specified,[]
Supply Chain Data Analyst,Simpli Home Ltd.,2-4 Yrs,2.0,4.0,Not Disclosed,0.0,0.0,India,18.0,Naukri,4.1,5.0,"Business Intelligence, Data Analysis, Data Analytics",No,0.0,India,"['Business Intelligence', 'Data Analysis', 'Data Analytics']"
Data Analyst (Tech BA + Banking),Bigtapp Analytics,5-8 Yrs,5.0,8.0,Not Disclosed,0.0,0.0,Chennai,10.0,Naukri,4.3,7.0,"Banking Domain, Business Data Analyst, Data Analysis",No,0.0,Chennai,"['Banking Domain', 'Business Data Analyst', 'Data Analysis']"
Droom -  Data Analyst - Data Science (1-4 yrs),Droom Technology (P) Ltd,1-4 Yrs,1.0,4.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,30.0,iimjobs,3.5,153.0,"Data Analytics, Data Science, Analytics",No,0.0,Gurugram,"['Data Analytics', 'Data Science', 'Analytics']"
Senior Data Analyst - Reporting Analytics & Dashboard (6-12 yrs),HEPL - A Cavinkare Group Company(Consultant),6-12 Yrs,6.0,12.0,Not Disclosed,0.0,0.0,Jaipur,27.0,hirist,3.9,106.0,"Data Analytics, SQL, Data Analyst",No,0.0,Jaipur,"['Data Analytics', 'Sql', 'Data Analyst']"
HEPL - Senior Data Analyst (6-12 yrs),HEPL - A Cavinkare Group Company,6-12 Yrs,6.0,12.0,Not Disclosed,0.0,0.0,Jaipur,27.0,iimjobs,3.9,106.0,"Data Analytics, Data Management, Analytics",No,0.0,Jaipur,"['Data Analytics', 'Data Management', 'Analytics']"
Data Analyst  - Mohammed Enterprises Tanzania Ltd (METL)- Dubai,Mohammed Enterprises Tanzania Ltd (metl),2-6 Yrs,2.0,6.0,Not Disclosed,0.0,0.0,Dubai/Uae,18.0,Naukri,3.8,57.0,"Financial Analysis, erp, Financial Reporting",No,0.0,Dubai,"['Financial Analysis', 'Erp', 'Financial Reporting']"
Data Analyst - SQL/Python (3-5 yrs),Programming.com,3-5 Yrs,3.0,5.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,14.0,hirist,3.4,7.0,"Data Analyst, Data Analytics, Tableau",No,0.0,Bengaluru,"['Data Analyst', 'Data Analytics', 'Tableau']"
Senior Data Analyst - Python/Pyspark/SQL - Insurance (4-6 yrs),Huquo Consulting,4-6 Yrs,4.0,6.0,Not Disclosed,0.0,0.0,Delhi ncr,2.0,iimjobs,3.8,14.0,"Analytics, Data Analytics, Data Science",No,0.0,Delhi ncr,"['Analytics', 'Data Analytics', 'Data Science']"
Data Analyst/Senior Data Analyst - SQL/Tableau (3-9 yrs),Huquo Consulting,3-9 Yrs,3.0,9.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,2.0,hirist,3.8,14.0,"Data Analyst, Data Analytics, SQL",No,0.0,Gurugram,"['Data Analyst', 'Data Analytics', 'Sql']"
Assistant Manager - Data Analyst (3-6 yrs),HuQuo Consulting Pvt. Ltd.,3-6 Yrs,3.0,6.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,2.0,iimjobs,3.8,14.0,"Data Analytics, Data Visualization, Data Management",No,0.0,Gurugram,"['Data Analytics', 'Data Visualization', 'Data Management']"
Manager/Senior Data Analyst - Consulting Firm (5-8 yrs),HuQuo Consulting Pvt. Ltd.,5-8 Yrs,5.0,8.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,2.0,iimjobs,3.8,14.0,"Analytics, Data Analytics, Big Data",No,0.0,Gurugram,"['Analytics', 'Data Analytics', 'Big Data']"
Clinical Data Analyst - Epic System (3-6 yrs),Huquo,3-6 Yrs,3.0,6.0,Not Disclosed,0.0,0.0,"Hyderabad / Secunderabad, Pune, Gurgaon / Gurugram",2.0,hirist,3.8,14.0,"Clinical Data Management, Clinical SAS, Data Analyst",No,0.0,Hyderabad,"['Clinical Data Management', 'Clinical Sas', 'Data Analyst']"
Data Analyst - Workforce Management - Aspects/Alavaria (3-8 yrs),Huquo Consulting,3-8 Yrs,3.0,8.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,2.0,iimjobs,3.8,14.0,"Analytics, Statistics, Data Analytics",No,0.0,Gurugram,"['Analytics', 'Statistics', 'Data Analytics']"
Data Analyst - Power BI/SQL (1-3 yrs),Huquo Consulting,1-3 Yrs,1.0,3.0,Not Disclosed,0.0,0.0,Delhi ncr,2.0,iimjobs,3.8,14.0,"Analytics, Data Analytics, Business Intelligence",No,0.0,Delhi ncr,"['Analytics', 'Data Analytics', 'Business Intelligence']"
Business Analyst/Data Analyst (3-7 yrs),Huquo Consulting,3-7 Yrs,3.0,7.0,Not Disclosed,0.0,0.0,Delhi ncr,2.0,iimjobs,3.8,14.0,"Data Analytics, Analytics, SQL",No,0.0,Delhi ncr,"['Data Analytics', 'Analytics', 'Sql']"
Assistant Manager/Lead Assistant Manager - Data Analytics (3-7 yrs),HuQuo Consulting Pvt. Ltd.,3-7 Yrs,3.0,7.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,2.0,hirist,3.8,14.0,"Python, SQL, R",No,0.0,Gurugram,"['Python', 'Sql', 'R']"
Data Analyst - Altreyx & SQL - Acturial Team (1-6 yrs),Huquo Consulting,1-6 Yrs,1.0,6.0,Not Disclosed,0.0,0.0,Delhi ncr,2.0,iimjobs,3.8,14.0,"Analytics, Data Analytics, SQL",No,0.0,Delhi ncr,"['Analytics', 'Data Analytics', 'Sql']"
Senior Data Analyst - Workforce Management/Forecasting - Consulting Firm (5-6 yrs),Huquo Consulting,5-6 Yrs,5.0,6.0,Not Disclosed,0.0,0.0,Delhi ncr,2.0,iimjobs,3.8,14.0,"Analytics, Data Analytics, Python",No,0.0,Delhi ncr,"['Analytics', 'Data Analytics', 'Python']"
Data Analyst - SAS/SQL/Power BI  - Consulting Firm (4-10 yrs),Huquo Consulting,4-10 Yrs,4.0,10.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,2.0,iimjobs,3.8,14.0,"Data Modeling, Data Analytics, Business Intelligence",No,0.0,Gurugram,"['Data Modeling', 'Data Analytics', 'Business Intelligence']"
Data Analyst - Machine/Deep Learning Algorithms (2-9 yrs),Huquo Consulting,2-9 Yrs,2.0,9.0,Not Disclosed,0.0,0.0,"Delhi ncr, Gurgaon / Gurugram",2.0,hirist,3.8,14.0,"Data Analytics, Data Analyst, Machine Learning",No,0.0,Delhi ncr,"['Data Analytics', 'Data Analyst', 'Machine Learning']"
Data Analyst - Consulting Firm (1-3 yrs),HuQuo Consulting Pvt. Ltd.,1-3 Yrs,1.0,3.0,Not Disclosed,0.0,0.0,Delhi ncr,2.0,iimjobs,3.8,14.0,"Analytics, Data Analytics, Business Intelligence",No,0.0,Delhi ncr,"['Analytics', 'Data Analytics', 'Business Intelligence']"
Assistant Manager/Lead Assistant Manager - Data Analyst - SQL/Tableau/Alteryx (3-6 yrs),HuQuo Consulting Pvt. Ltd.,3-6 Yrs,3.0,6.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,2.0,iimjobs,3.8,14.0,"Analytics, Data Analytics, SQL",No,0.0,Gurugram,"['Analytics', 'Data Analytics', 'Sql']"
Data Analyst/Senior Data Analyst - Data Modelling - Power BI/SQL/Snowflake (5-10 yrs),Huquo Consulting,5-10 Yrs,5.0,10.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,2.0,iimjobs,3.8,14.0,"Data Visualization, Data Analytics, Analytics",No,0.0,Gurugram,"['Data Visualization', 'Data Analytics', 'Analytics']"
Senior Data Analyst/Manager - Spark (5-8 yrs),HuQuo Consulting Pvt. Ltd.,5-8 Yrs,5.0,8.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,2.0,hirist,3.8,14.0,"Data Analytics, Data Analyst, Spark",No,0.0,Gurugram,"['Data Analytics', 'Data Analyst', 'Spark']"
Power BI Developer - Data Analytics (3-7 yrs),Www.Huquo.com,3-7 Yrs,3.0,7.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,2.0,hirist,3.8,14.0,"DAX Power BI, Power BI, Data Analytics",No,0.0,Gurugram,"['Dax Power Bi', 'Power Bi', 'Data Analytics']"
Data Analyst - ETL/Data Warehousing (3-6 yrs),Www.Huquo.com,3-6 Yrs,3.0,6.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,2.0,hirist,3.8,14.0,"Data Analyst, Data Analytics, Data Warehousing",No,0.0,Gurugram,"['Data Analyst', 'Data Analytics', 'Data Warehousing']"
Senior Business Analyst - Data Analyst - BFS (1-3 yrs),HuQuo Consulting Pvt. Ltd.,1-3 Yrs,1.0,3.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,2.0,iimjobs,3.8,14.0,"Data Mining, SQL, Python",No,0.0,Gurugram,"['Data Mining', 'Sql', 'Python']"
Lead/Assistant Manager/Data Analyst - Python/SQL (4-6 yrs),HuQuo Consulting Pvt. Ltd.,4-6 Yrs,4.0,6.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,2.0,iimjobs,3.8,14.0,"Python, SQL, Data Analytics",No,0.0,Gurugram,"['Python', 'Sql', 'Data Analytics']"
Data Analyst - SQL/Metadata/ETL Tools (3-8 yrs),Huquo,Not Specified,0.0,0.0,Not Disclosed,0.0,0.0,Not Specified,2.0,hirist,3.8,14.0,Not Specified,No,0.0,Not Specified,[]
Data Quality Analyst Lead,Bigtapp Analytics,7-11 Yrs,7.0,11.0,Not Disclosed,0.0,0.0,Chennai,11.0,Naukri,4.3,7.0,"Data analyst, ML Testing, AI Testing",No,0.0,Chennai,"['Data Analyst', 'Ml Testing', 'Ai Testing']"
Data Analyst - Immediate Joiner - Andheri,Millennium Organisation,0-3 Yrs,0.0,3.0,₹ 1.25 - 2.5L/yr,125000.0,250000.0,Mumbai,29.0,Naukri,3.4,25.0,"Formulas, Advanced Excel, Calculation",Yes,187500.0,Mumbai,"['Formulas', 'Advanced Excel', 'Calculation']"
Presales Data Analyst,DiLytics Technologies Private Limited,1-10 Yrs,1.0,10.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,16.0,Naukri,4.3,11.0,"IT services, Performance management, Data Analyst",No,0.0,Hyderabad,"['It Services', 'Performance Management', 'Data Analyst']"
Data Analyst - Tableau/Power BI (3-5 yrs),Ds,3-5 Yrs,3.0,5.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,6.0,hirist,3.6,24.0,"Data Analyst, Data Analytics, Data Modeling",No,0.0,Bengaluru,"['Data Analyst', 'Data Analytics', 'Data Modeling']"
Hindustan Coca Cola Beverages - Data Analyst (3-6 yrs),Coca Cola Beverages Pvt Ltd,3-6 Yrs,3.0,6.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,90.0,iimjobs,4.2,2500.0,"Data Analytics, Analytics, Data Visualization",No,0.0,Bengaluru,"['Data Analytics', 'Analytics', 'Data Visualization']"
Data Analyst,Adidas Group,2-4 Yrs,2.0,4.0,₹ 16 - 25L/yr (AmbitionBox estimate),1600000.0,2500000.0,Gurgaon / Gurugram,365.0,Naukri,4.0,510.0,"SQL, Data processing, SMS",Yes,2050000.0,Gurugram,"['Sql', 'Data Processing', 'Sms']"
Data Analyst,Adidas Group,2-4 Yrs,2.0,4.0,₹ 16 - 25L/yr (AmbitionBox estimate),1600000.0,2500000.0,Gurgaon / Gurugram,365.0,Naukri,4.0,510.0,"SQL, Data processing, SMS",Yes,2050000.0,Gurugram,"['Sql', 'Data Processing', 'Sms']"
Senior Cognos BI Developer - Data Analytics (12-14 yrs),Cortex Consulting Pvt. Ltd.,12-14 Yrs,12.0,14.0,Not Disclosed,0.0,0.0,Remote,17.0,hirist,3.1,16.0,"Cognos, Data Modeling, Dimensional Modeling",No,0.0,Remote,"['Cognos', 'Data Modeling', 'Dimensional Modeling']"
Senior Spend Data Analyst - BFSI/IT (5-8 yrs),Counselect Services Private Limited,5-8 Yrs,5.0,8.0,Not Disclosed,0.0,0.0,Mumbai,60.0,iimjobs,4.2,50.0,"Data Analytics, Analytics, Data Management",No,0.0,Mumbai,"['Data Analytics', 'Analytics', 'Data Management']"
Data Analyst Intern,ThoughtCoders,Not Specified,0.0,0.0,Not Disclosed,0.0,0.0,Not Specified,26.0,Naukri,5.0,6.0,Not Specified,No,0.0,Not Specified,[]
Data Analyst Trainee,ZCTS,0-1 Yrs,0.0,1.0,Not Disclosed,0.0,0.0,Coimbatore,17.0,Naukri,3.8,37.0,"Java, C",No,0.0,Coimbatore,"['Java', 'C']"
TS - Data Analyst,Srivango,4-8 Yrs,4.0,8.0,₹ 9 - 15L/yr,900000.0,1500000.0,Kolkata,5.0,Naukri,4.2,7.0,"Power Bi, Agile, SQL Queries",Yes,1200000.0,Kolkata,"['Power Bi', 'Agile', 'Sql Queries']"
Data Analyst,Kellton Tech Solutions Ltd,5-10 Yrs,5.0,10.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,30.0,Naukri,3.0,309.0,"SQL, Python, GIT",No,0.0,Gurugram,"['Sql', 'Python', 'Git']"
Milkbasket - Data Analyst/Senior Data Analyst (3-6 yrs),Milkbasket,3-6 Yrs,3.0,6.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,30.0,iimjobs,3.8,274.0,"Analytics, SQL, Data Analytics",No,0.0,Gurugram,"['Analytics', 'Sql', 'Data Analytics']"
Data Analyst - R/Python (5-12 yrs),Zelarsoft Pvt.Ltd.,5-12 Yrs,5.0,12.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,6.0,hirist,3.5,27.0,"Data Analyst, Data Integrity, R",No,0.0,Hyderabad,"['Data Analyst', 'Data Integrity', 'R']"
Power BI (HR),Burns McDonnell,2-3 Yrs,2.0,3.0,Not Disclosed,0.0,0.0,Mumbai,240.0,Naukri,4.3,252.0,"Data Analyst, Business analytics, Data management",No,0.0,Mumbai,"['Data Analyst', 'Business Analytics', 'Data Management']"
Senior Executive - Data Analyst,Ecom Express Private Limited,3-5 Yrs,3.0,5.0,₹ 3 - 6L/yr (AmbitionBox estimate),300000.0,600000.0,Gurgaon / Gurugram,270.0,Naukri,4.0,3300.0,"Project implementation, Employee engagement, power bi",Yes,450000.0,Gurugram,"['Project Implementation', 'Employee Engagement', 'Power Bi']"
Data Analyst - Global Support,Siemens Limited,1-4 Yrs,1.0,4.0,Not Disclosed,0.0,0.0,Thane,90.0,Naukri,4.2,4200.0,"Business intelligence, Logistics, Data Analyst",No,0.0,Thane,"['Business Intelligence', 'Logistics', 'Data Analyst']"
Data Analyst,Siemens Limited,0-6 Yrs,0.0,6.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,150.0,Naukri,4.2,4200.0,"power bi, Data analysis, SQL",No,0.0,Bengaluru,"['Power Bi', 'Data Analysis', 'Sql']"
Electrical / Energy Expert and Data Analyst,Siemens Limited,6-8 Yrs,6.0,8.0,Not Disclosed,0.0,0.0,Thane,90.0,Naukri,4.2,4200.0,"Data Analyst, Project management, Agile",No,0.0,Thane,"['Data Analyst', 'Project Management', 'Agile']"
IT Data Analyst,Siemens Limited,5-10 Yrs,5.0,10.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,120.0,Naukri,4.2,4200.0,"Data Analyst, CRM, Data analysis",No,0.0,Bengaluru,"['Data Analyst', 'Crm', 'Data Analysis']"
Data Analyst ( On Contract ),Electronic Arts,2-3 Yrs,2.0,3.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,365.0,Naukri,4.3,67.0,"Analytical skills, tableau, Manager Quality Assurance",No,0.0,Hyderabad,"['Analytical Skills', 'Tableau', 'Manager Quality Assurance']"
Data Analyst at Electronic Arts,Electronic Arts,3-6 Yrs,3.0,6.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,1095.0,Naukri,4.3,67.0,"Data analysis, Simulation, Consulting",No,0.0,Hyderabad,"['Data Analysis', 'Simulation', 'Consulting']"
Data Visualization Expert - Power BI/Qlikview (3-5 yrs),Connexions,3-5 Yrs,3.0,5.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,30.0,hirist,3.9,11.0,"Data Visualization, Data Visualization Tools, Business Intelligence",No,0.0,Bengaluru,"['Data Visualization', 'Data Visualization Tools', 'Business Intelligence']"
Data Analyst Trainee / Engineer,Electrodrive Powertrain Solutions,0-2 Yrs,0.0,2.0,Not Disclosed,0.0,0.0,Pune,16.0,Naukri,3.7,35.0,MS Excel,No,0.0,Pune,['Ms Excel']
Data Analyst - NA Mobility,Arcadis Consulting India Pvt. Ltd,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,"Bangalore / Bengaluru, Hyderabad / Secunderabad",330.0,Naukri,4.2,191.0,"Qualitative research, Process automation, RDBMS",No,0.0,Bengaluru,"['Qualitative Research', 'Process Automation', 'Rdbms']"
Senior Data Analyst,Better Mortgage,3-7 Yrs,3.0,7.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,30.0,Naukri,3.0,725.0,"Data analysis, Automation, Sales",No,0.0,Gurugram,"['Data Analysis', 'Automation', 'Sales']"
Data Analyst - Qliksense (6-14 yrs),SAR HR Consultancy,6-14 Yrs,6.0,14.0,Not Disclosed,0.0,0.0,Gurgaon / Gurugram,11.0,iimjobs,4.5,6.0,"Analytics, Data Analytics, Data Science",No,0.0,Gurugram,"['Analytics', 'Data Analytics', 'Data Science']"
MIS Data Analyst-Retail FMCG - Bangalore,The Organic World,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,6.0,Naukri,4.1,8.0,"Retail MIS, Account data, MIS Operations",No,0.0,Bengaluru,"['Retail Mis', 'Account Data', 'Mis Operations']"
Data Analyst,STP Research,1-4 Yrs,1.0,4.0,Not Disclosed,0.0,0.0,New Delhi,30.0,Naukri,4.7,4.0,Data Analyst,No,0.0,Delhi,['Data Analyst']
